0.243494 0.543191
0.243494 -0.543191
-0.393877 0.238972
-0.393877 -0.238972
-0.393161 0.243108
-0.393161 -0.243108
-0.391733 0.251158
-0.391733 -0.251158
-0.390814 0.256197
-0.390814 -0.256197
-0.392439 0.247214
-0.392439 -0.247214
-0.391223 0.253966
-0.391223 -0.253966
-0.389382 0.26385
-0.389382 -0.26385
-0.387883 0.271627
-0.387883 -0.271627
-0.386589 0.278156
-0.386589 -0.278156
-0.385028 0.285828
-0.385028 -0.285828
-0.383221 0.294449
-0.383221 -0.294449
-0.381357 0.303072
-0.381357 -0.303072
-0.379592 0.311006
-0.379592 -0.311006
-0.37785 0.318638
-0.37785 -0.318638
-0.37478 0.331633
-0.37478 -0.331633
-0.373668 0.336207
-0.373668 -0.336207
-0.370181 0.350148
-0.370181 -0.350148
-0.366724 0.363408
-0.366724 -0.363408
-0.364371 0.372144
-0.364371 -0.372144
-0.362873 0.377594
-0.362873 -0.377594
-0.361575 0.38225
-0.361575 -0.38225
-0.358849 0.391828
-0.358849 -0.391828
-0.356583 0.399604
-0.356583 -0.399604
-0.355484 0.403314
-0.355484 -0.403314
-0.357562 0.396264
-0.357562 -0.396264
-0.352573 0.412972
-0.352573 -0.412972
-0.34953 0.422812
-0.34953 -0.422812
-0.34643 0.43258
-0.34643 -0.43258
-0.343527 0.441513
-0.343527 -0.441513
-0.342123 0.445766
-0.342123 -0.445766
-0.340484 0.450669
-0.340484 -0.450669
-0.336806 0.461466
-0.336806 -0.461466
-0.334858 0.467071
-0.334858 -0.467071
-0.3308 0.478509
-0.3308 -0.478509
-0.328719 0.484258
-0.328719 -0.484258
-0.324608 0.495392
-0.324608 -0.495392
-0.320844 0.505342
-0.320844 -0.505342
-0.316856 0.515646
-0.316856 -0.515646
-0.314242 0.522273
-0.314242 -0.522273
-0.311916 0.528088
-0.311916 -0.528088
-0.309378 0.534349
-0.309378 -0.534349
-0.306764 0.54071
-0.306764 -0.54071
-0.304121 0.547055
-0.304121 -0.547055
-0.301612 0.552998
-0.301612 -0.552998
-0.297871 0.561721
-0.297871 -0.561721
-0.295108 0.568064
-0.295108 -0.568064
-0.292151 0.574756
-0.292151 -0.574756
-0.289147 0.581464
-0.289147 -0.581464
-0.286188 0.587981
-0.286188 -0.587981
-0.283347 0.594155
-0.283347 -0.594155
-0.280568 0.600122
-0.280568 -0.600122
-0.277687 0.606231
-0.277687 -0.606231
-0.274653 0.612584
-0.274653 -0.612584
-0.271587 0.618923
-0.271587 -0.618923
-0.268869 0.624477
-0.268869 -0.624477
-0.266279 0.629712
-0.266279 -0.629712
-0.262994 0.636275
-0.262994 -0.636275
-0.259264 0.643626
-0.259264 -0.643626
-0.255313 0.651298
-0.255313 -0.651298
-0.251191 0.659182
-0.251191 -0.659182
-0.246887 0.667287
-0.246887 -0.667287
-0.242379 0.675643
-0.242379 -0.675643
-0.23766 0.684249
-0.23766 -0.684249
-0.232754 0.693049
-0.232754 -0.693049
-0.227844 0.701711
-0.227844 -0.701711
-0.222119 0.711636
-0.222119 -0.711636
-0.216872 0.720572
-0.216872 -0.720572
-0.211586 0.729424
-0.211586 -0.729424
-0.206468 0.737858
-0.206468 -0.737858
-0.201702 0.745596
-0.201702 -0.745596
-0.197392 0.752497
-0.197392 -0.752497
-0.193421 0.758779
-0.193421 -0.758779
-0.189147 0.765461
-0.189147 -0.765461
-0.184191 0.773106
-0.184191 -0.773106
-0.178738 0.781394
-0.178738 -0.781394
-0.173513 0.78922
-0.173513 -0.78922
-0.170107 0.79426
-0.170107 -0.79426
-0.16494 0.80182
-0.16494 -0.80182
-0.403883 0.170626
-0.403883 -0.170626
-0.403447 0.174176
-0.403447 -0.174176
-0.403023 0.177556
-0.403023 -0.177556
-0.402592 0.180933
-0.402592 -0.180933
-0.402127 0.184501
-0.402127 -0.184501
-0.401628 0.188253
-0.401628 -0.188253
-0.401104 0.192112
-0.401104 -0.192112
-0.400563 0.196021
-0.400563 -0.196021
-0.400008 0.199943
-0.400008 -0.199943
-0.399445 0.203849
-0.399445 -0.203849
-0.398876 0.207713
-0.398876 -0.207713
-0.398307 0.211515
-0.398307 -0.211515
-0.397735 0.215261
-0.397735 -0.215261
-0.397153 0.219008
-0.397153 -0.219008
-0.396549 0.222825
-0.396549 -0.222825
-0.395918 0.226747
-0.395918 -0.226747
-0.395259 0.230764
-0.395259 -0.230764
-0.406202 0.150317
-0.406202 -0.150317
-0.405936 0.152788
-0.405936 -0.152788
-0.4073 0.139669
-0.4073 -0.139669
-0.407673 0.135855
-0.407673 -0.135855
-0.40839 0.128207
-0.40839 -0.128207
-0.408732 0.124395
-0.408732 -0.124395
-0.409379 0.116833
-0.409379 -0.116833
-0.410534 0.101954
-0.410534 -0.101954
-0.410797 0.0982438
-0.410797 -0.0982438
-0.411051 0.094524
-0.411051 -0.094524
-0.411531 0.0870635
-0.411531 -0.0870635
-0.411756 0.083338
-0.411756 -0.083338
-0.412172 0.0759669
-0.412172 -0.0759669
-0.412361 0.0723645
-0.412361 -0.0723645
-0.4127 0.0654012
-0.4127 -0.0654012
-0.412855 0.0619664
-0.412855 -0.0619664
-0.413148 0.0548823
-0.413148 -0.0548823
-0.413286 0.0512205
-0.413286 -0.0512205
-0.413648 0.0399854
-0.413648 -0.0399854
-0.41375 0.036199
-0.41375 -0.036199
-0.413842 0.0324026
-0.413842 -0.0324026
-0.413996 0.0247921
-0.413996 -0.0247921
-0.414058 0.0209814
-0.414058 -0.0209814
-0.414109 0.0171687
-0.414109 -0.0171687
-0.414181 0.00953956
-0.414181 -0.00953956
-0.414202 0.00572394
-0.414202 -0.00572394
-0.414212 -0.00190801
-0.414212 0.00190801
-0.413536 0.043757
-0.413536 -0.043757
-0.413004 0.0584689
-0.413004 -0.0584689
-0.411296 0.0907954
-0.411296 -0.0907954
-0.409978 0.109367
-0.409978 -0.109367
-0.409062 0.120603
-0.409062 -0.120603
-0.406542 0.147107
-0.406542 -0.147107
-0.4056 0.155847
-0.4056 -0.155847
-0.404767 0.163188
-0.404767 -0.163188
-0.405196 0.159452
-0.405196 -0.159452
-0.404326 0.166936
-0.404326 -0.166936
-0.378749 0.314724
-0.378749 -0.314724
-0.376879 0.322807
-0.376879 -0.322807
-0.375852 0.327156
-0.375852 -0.327156
-0.371358 0.345512
-0.371358 -0.345512
-0.369013 0.354686
-0.369013 -0.354686
-0.367867 0.359082
-0.367867 -0.359082
-0.365547 0.367806
-0.365547 -0.367806
-0.363738 0.374458
-0.363738 -0.374458
-0.351053 0.41792
-0.351053 -0.41792
-0.347991 0.427692
-0.347991 -0.427692
-0.344908 0.437291
-0.344908 -0.437291
0.328087 0.340157
0.328087 -0.340157
0.351149 0.341224
0.351149 -0.341224
0.348782 0.386324
0.348782 -0.386324
0.357198 0.391371
0.357198 -0.391371
0.330724 0.401422
0.330724 -0.401422
0.306014 0.401028
0.306014 -0.401028
0.304008 0.470696
0.304008 -0.470696
0.278365 0.468202
0.278365 -0.468202
0.294504 0.522627
0.294504 -0.522627
0.299208 0.534876
0.299208 -0.534876
0.304263 0.542868
0.304263 -0.542868
0.267787 0.552204
0.267787 -0.552204
0.215356 0.652608
0.215356 -0.652608
0.199168 0.628082
0.199168 -0.628082
0.25371 0.626199
0.25371 -0.626199
0.245501 0.621641
0.245501 -0.621641
0.14184 0.726551
0.14184 -0.726551
0.15149 0.773345
0.15149 -0.773345
0.161309 0.776196
0.161309 -0.776196
0.123656 0.794764
0.123656 -0.794764
-0.0609658 0.935068
-0.0609658 -0.935068
-0.0963878 0.893271
-0.0963878 -0.893271
-0.0736677 0.920455
-0.0736677 -0.920455
-0.143082 0.832685
-0.143082 -0.832685
-0.134667 0.844115
-0.134667 -0.844115
-0.12576 0.855958
-0.12576 -0.855958
-0.116421 0.868104
-0.116421 -0.868104
-0.106659 0.880515
-0.106659 -0.880515
0.0608714 0.850837
0.0608714 -0.850837
0.345856 0.284392
0.345856 -0.284392
0.367171 0.288393
0.367171 -0.288393
0.380014 0.242152
0.380014 -0.242152
0.3908 0.252627
0.3908 -0.252627
0.360343 0.232771
0.360343 -0.232771
0.372434 0.184551
0.372434 -0.184551
0.383023 0.139291
0.383023 -0.139291
0.398866 0.171041
0.398866 -0.171041
-0.412537 0.0688462
-0.412537 -0.0688462
-0.41197 0.0796328
-0.41197 -0.0796328
-0.409685 0.113089
-0.409685 -0.113089
-0.408037 0.13203
-0.408037 -0.13203
-0.385863 0.281749
-0.385863 -0.281749
-0.384139 0.290103
-0.384139 -0.290103
-0.382288 0.298797
-0.382288 -0.298797
-0.380451 0.307172
-0.380451 -0.307172
0.327169 0.470261
0.327169 -0.470261
0.326352 0.446955
0.326352 -0.446955
0.365165 0.337328
0.365165 -0.337328
0.154883 0.800407
0.154883 -0.800407
0.129077 0.846439
0.129077 -0.846439
0.0700755 0.924297
0.0700755 -0.924297
0.017677 1.01737
0.017677 -1.01737
0.0360526 1.0348
0.0360526 -1.0348
0.0549307 1.05207
0.0549307 -1.05207
0.074047 1.06893
0.074047 -1.06893
0.0817875 1.07559
0.0817875 -1.07559
0.093652 1.0856
0.093652 -1.0856
0.11289 1.10138
0.11289 -1.10138
0.132144 1.11661
0.132144 -1.11661
0.151528 1.13141
0.151528 -1.13141
0.169995 1.14503
0.169995 -1.14503
0.179952 1.15218
0.179952 -1.15218
0.193827 1.16193
0.193827 -1.16193
0.212061 1.17437
0.212061 -1.17437
0.228615 1.18531
0.228615 -1.18531
0.241568 1.19364
0.241568 -1.19364
0.2545 1.20176
0.2545 -1.20176
0.268971 1.21062
0.268971 -1.21062
0.284669 1.21996
0.284669 -1.21996
0.303495 1.2308
0.303495 -1.2308
0.325332 1.24291
0.325332 -1.24291
0.3413 1.25145
0.3413 -1.25145
0.352898 1.25748
0.352898 -1.25748
0.406302 1.28356
0.406302 -1.28356
0.428149 1.29344
0.428149 -1.29344
0.435213 1.29654
0.435213 -1.29654
0.481692 1.31581
0.481692 -1.31581
0.49778 1.32203
0.49778 -1.32203
0.520109 1.3303
0.520109 -1.3303
0.543571 1.33853
0.543571 -1.33853
0.564605 1.34552
0.564605 -1.34552
0.586389 1.35238
0.586389 -1.35238
0.241613 0.664861
0.241613 -0.664861
-0.413924 0.0285996
-0.413924 -0.0285996
-0.414151 0.0133546
-0.414151 -0.0133546
-0.388628 0.267791
-0.388628 -0.267791
-0.387204 0.275072
-0.387204 -0.275072
-0.354074 0.408023
-0.354074 -0.408023
-0.332853 0.472762
-0.332853 -0.472762
-0.326639 0.489927
-0.326639 -0.489927
-0.322679 0.50052
-0.322679 -0.50052
-0.31894 0.510292
-0.31894 -0.510292
-0.315208 0.519835
-0.315208 -0.519835
0.39047 0.20262
0.39047 -0.20262
0.393304 0.0972881
0.393304 -0.0972881
0.404787 0.149949
0.404787 -0.149949
-0.394578 -0.234848
-0.394578 0.234848
0.363859 -0.372339
0.363859 0.372339
0.31593 -0.516978
0.31593 0.516978
-0.150951 -0.821774
-0.150951 0.821774
-0.158257 -0.811444
-0.158257 0.811444
-0.0472783 -0.950373
-0.0472783 0.950373
-0.0325604 -0.966343
-0.0325604 0.966343
-0.0167886 -0.982925
-0.0167886 0.982925
-0.0854427 -0.90654
-0.0854427 0.90654
0.377191 -0.298658
0.377191 0.298658
0.385659 -0.27022
0.385659 0.27022
-0.338689 -0.455974
-0.338689 0.455974
-0.372525 -0.340846
-0.372525 0.340846
2.16043 0.808335
2.16043 -0.808335
1.14854 1.40639
1.14854 -1.40639
1.08088 1.4119
1.08088 -1.4119
0.991327 1.41419
0.991327 -1.41419
0.825722 1.40343
0.825722 -1.40343
0.802255 1.40032
0.802255 -1.40032
0.787079 1.39809
0.787079 -1.39809
0.773285 1.39592
0.773285 -1.39592
0.713732 1.38494
0.713732 -1.38494
0.662469 1.37334
0.662469 -1.37334
0.613021 1.36024
0.613021 -1.36024
0.642344 1.36824
0.642344 -1.36824
0.927497 1.41235
0.927497 -1.41235
1.1714 1.40379
1.1714 -1.40379
1.2686 1.38847
1.2686 -1.38847
1.28573 1.38505
1.28573 -1.38505
1.34209 1.37221
1.34209 -1.37221
1.4079 1.35411
