-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
-1 0
0.447262 0.637707
0.447262 -0.637707
0.488833 0.512925
0.488833 -0.512925
0.493391 0.48672
0.493391 -0.48672
0.499674 0.453258
0.499674 -0.453258
0.510521 0.400254
0.510521 -0.400254
0.518465 0.35993
0.518465 -0.35993
0.527196 0.320389
0.527196 -0.320389
0.522847 0.340007
0.522847 -0.340007
0.540984 0.263362
0.540984 -0.263362
0.538596 0.272706
0.538596 -0.272706
0.536276 0.282113
0.536276 -0.282113
0.533967 0.291598
0.533967 -0.291598
0.531666 0.301136
0.531666 -0.301136
0.529407 0.310721
0.529407 -0.310721
0.506616 0.421072
0.506616 -0.421072
-0.000827196 0.544679
-0.000827196 -0.544679
-0.00248007 0.558146
-0.00248007 -0.558146
-0.0037318 0.572331
-0.0037318 -0.572331
-0.00531227 0.586117
-0.00531227 -0.586117
-0.00723094 0.600603
-0.00723094 -0.600603
-0.00849905 0.615448
-0.00849905 -0.615448
-0.00893033 0.631244
-0.00893033 -0.631244
-0.00768414 0.648465
-0.00768414 -0.648465
-0.00853766 0.675437
-0.00853766 -0.675437
-0.0116844 0.697695
-0.0116844 -0.697695
-0.0254245 0.732245
-0.0254245 -0.732245
-0.0142544 0.73087
-0.0142544 -0.73087
-0.0277779 0.726064
-0.0277779 -0.726064
-0.201107 0.514312
-0.201107 -0.514312
-0.201111 0.514306
-0.201111 -0.514306
-0.559747 0.348165
-0.559747 -0.348165
-0.555154 0.373239
-0.555154 -0.373239
-0.550946 0.398416
-0.550946 -0.398416
-0.546482 0.424591
-0.546482 -0.424591
-0.542887 0.450964
-0.542887 -0.450964
-0.538437 0.477711
-0.538437 -0.477711
-0.540732 0.464302
-0.540732 -0.464302
-0.603814 0.138228
-0.603814 -0.138228
-0.5904 0.205937
-0.5904 -0.205937
-0.58724 0.218243
-0.58724 -0.218243
-0.581689 0.242561
-0.581689 -0.242561
-0.576552 0.266309
-0.576552 -0.266309
-0.574364 0.27818
-0.574364 -0.27818
-0.570349 0.300835
-0.570349 -0.300835
-0.564765 0.324112
-0.564765 -0.324112
-0.557375 0.360599
-0.557375 -0.360599
0.203375 0.754255
0.203375 -0.754255
0.185439 0.768896
0.185439 -0.768896
0.484563 0.526303
0.484563 -0.526303
0.480206 0.539005
0.480206 -0.539005
0.475829 0.552106
0.475829 -0.552106
0.470566 0.565627
0.470566 -0.565627
0.465506 0.57824
0.465506 -0.57824
0.461233 0.591869
0.461233 -0.591869
0.456599 0.606292
0.456599 -0.606292
0.555773 0.206578
0.555773 -0.206578
0.553344 0.216196
0.553344 -0.216196
0.55082 0.22577
0.55082 -0.22577
0.548284 0.235211
0.548284 -0.235211
0.545812 0.244568
0.545812 -0.244568
0.543415 0.253948
0.543415 -0.253948
0.569626 0.155033
0.569626 -0.155033
0.566406 0.166201
0.566406 -0.166201
0.563431 0.176884
0.563431 -0.176884
0.560758 0.186962
0.560758 -0.186962
0.558175 0.196859
0.558175 -0.196859
-0.165051 0.785087
-0.165051 -0.785087
-0.134147 0.7926
-0.134147 -0.7926
0.00183377 0.770914
0.00183377 -0.770914
0.0277207 0.779284
0.0277207 -0.779284
-0.185089 0.841933
-0.185089 -0.841933
-0.201655 0.602205
-0.201655 -0.602205
-0.201657 0.602144
-0.201657 -0.602144
-0.276749 0.763772
-0.276749 -0.763772
0.142692 0.7948
0.142692 -0.7948
0.160265 0.793516
0.160265 -0.793516
0.00450966 0.808228
0.00450966 -0.808228
0.271601 0.753886
0.271601 -0.753886
0.408168 0.735829
0.408168 -0.735829
0.42688 0.695843
0.42688 -0.695843
-0.162804 0.816882
-0.162804 -0.816882
-0.507402 0.603427
